tenure,maritalstatus_Single,preferredlogindevice_Computer,numberofaddress,complain,maritalstatus_Married,gender_Male,cashbackamount,daysincelastorder,couponused,preferredlogindevice_Mobile,gender_Female,preferredpaymentmode_E_wallet,preferedordercat_Fashion,maritalstatus_Divorced,numberofdeviceregistered,preferredpaymentmode_Cash_on_Delivery,preferredpaymentmode_Debit_Card,satisfactionscore,warehousetohome,churn
0.0,0.0,0.0,1.0,1.0,1.0,1.0,133.88,0.0,0.5464585417281244,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,15.0,1
1.668773674258306,1.0,0.0,5.0,0.0,0.0,1.0,146.68946904591775,0.4171934185645765,1.4171934185645765,1.0,1.0,0.0,0.0,1.0,4.582806581435424,0.0,1.0,4.0,16.582806581435424,1
1.0,1.0,1.0,7.0,0.0,1.0,1.0,185.7487675323967,2.679548798046987,2.679548798046987,1.0,1.0,1.0,0.0,0.0,4.839774399023494,1.0,0.0,4.0,20.0,1
1.8290635975791516,0.0,0.0,6.0,0.0,1.0,1.0,172.14148404405222,4.658127195158303,1.1709364024208484,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,9.170936402420848,1
13.0,0.0,0.0,2.0,1.0,1.0,1.0,126.83000000000001,2.0,0.41814478816279965,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,3.0,9.0,1
1.0,0.0,1.0,5.0,0.0,1.0,1.0,153.8254384463203,3.0,1.7572829782755006,1.0,1.0,0.0,0.0,0.0,4.242717021724499,1.0,0.0,3.0,7.757282978275501,1
7.0,1.0,1.0,2.0,0.0,0.0,1.0,119.03999999999999,0.0,0.10203535315221146,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,14.0,1
1.0,1.0,1.0,7.0,0.0,1.0,1.0,182.96043107373714,1.1682553245187657,1.1682553245187657,1.0,1.0,1.0,0.0,0.0,4.084127662259383,1.0,0.0,4.0,20.0,1
5.462064831965391,1.0,1.0,4.0,0.0,1.0,0.0,167.50620648319656,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,5.0,32.6068960924406,1
7.0,1.0,1.0,2.0,1.0,1.0,0.0,120.84024556372289,0.20049112744575326,1.0,1.0,1.0,0.0,0.0,0.0,3.1002455637228765,1.0,1.0,4.0,7.799508872554247,1
1.0,0.0,0.0,8.0,0.0,1.0,1.0,179.29944956736645,2.9668150387348042,1.0,1.0,0.0,0.0,0.0,0.0,5.475111279051103,0.0,0.0,1.0,22.0,1
0.0,1.0,0.0,2.0,0.0,0.0,0.0,127.5391093628759,2.0,1.0,1.0,1.0,1.0,0.0,1.0,4.323437365287913,1.0,0.0,3.0,15.0,1
0.0,1.0,0.0,1.0,0.0,1.0,1.0,131.05005639843378,2.7951011160668244,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,4.0,7.204898883933176,1
7.69584708948091,0.0,0.0,5.0,0.0,1.0,1.0,173.25248318853227,6.1849044309255685,0.1630191138148862,1.0,1.0,0.0,1.0,0.0,3.163019113814886,0.0,1.0,3.0,15.673961772370227,1
1.0,1.0,0.0,3.0,1.0,1.0,0.0,150.527698077152,1.0,1.7661871669069358,1.0,1.0,0.0,0.0,0.0,4.766187166906936,0.0,0.0,5.0,17.29856150072081,1
1.0,1.0,0.0,4.0,0.0,0.0,1.0,159.84502137173465,1.0474155072890368,2.0237077536445183,1.0,0.0,0.0,0.0,1.0,4.035561630466778,0.0,1.0,2.0,9.0,1
0.0,1.0,1.0,1.0,1.0,0.0,1.0,128.5133010558861,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.165052794305596,0.0,1.0,2.0,10.669894411388807,1
8.126547019757243,1.0,1.0,5.0,0.0,0.0,1.0,148.58608539870505,2.924071788145654,1.949381192097103,1.0,0.0,0.0,0.0,1.0,3.9746905960485517,0.0,1.0,4.0,9.898762384194207,1
7.0,1.0,1.0,6.0,0.0,1.0,1.0,121.42613167844667,1.7290809264106184,1.0,0.0,1.0,0.0,0.0,0.0,3.864540463205309,0.0,0.0,1.0,14.0,1
7.9167230761123175,1.0,0.0,5.0,0.0,1.0,0.0,213.4220597261696,6.8426239311735095,2.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,4.0,26.84262393117351,1
1.0,1.0,1.0,3.0,0.0,1.0,0.0,151.86863590533764,3.0,2.868409523946934,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,16.0,1
15.073536202043815,0.0,0.0,2.0,0.0,1.0,0.0,272.32625,9.073536202043815,3.5,1.0,1.0,1.0,0.0,1.0,5.036768101021908,0.0,0.0,1.0,8.073536202043815,1
1.0,0.0,0.0,3.0,1.0,1.0,1.0,160.43291161252003,7.4196273828068104,3.5,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,12.258882148420431,1
10.0,1.0,0.0,3.0,0.0,1.0,1.0,221.43146919272348,8.0,3.373443819327315,1.0,0.0,1.0,1.0,0.0,4.949377527730926,0.0,0.0,1.0,16.0,1
0.0393918336928194,1.0,0.0,2.0,0.0,0.0,1.0,157.5349343191997,2.921216332614361,0.0393918336928194,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,3.0,10.92121633261436,1
1.0,1.0,1.0,2.0,1.0,1.0,1.0,147.94598306160825,3.0,1.5739498660690106,1.0,0.0,0.0,0.0,0.0,4.42605013393099,0.0,1.0,2.0,14.85210026786198,1
0.392895108893179,0.0,1.0,1.0,0.0,1.0,0.0,146.51717930453745,1.6071048911068209,0.785790217786358,1.0,1.0,1.0,0.0,0.0,3.392895108893179,0.0,1.0,3.0,24.0,1
1.0,1.0,1.0,4.0,0.0,1.0,1.0,148.53481421338387,3.9713475724223457,1.057304855155309,1.0,1.0,0.0,0.0,0.0,3.0286524275776543,0.0,1.0,4.0,8.0,1
12.333009569250226,0.0,1.0,5.0,0.0,1.0,1.0,195.11875260782097,5.666990430749773,1.4167476076874432,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,3.0,15.833495215374887,1
1.0,1.0,0.0,3.0,0.0,0.0,1.0,137.5815176077957,1.0113025365890225,1.0,1.0,1.0,0.0,0.0,0.0,4.988697463410977,0.0,1.0,3.0,15.022605073178045,1
1.0,1.0,1.0,8.0,0.0,0.0,1.0,173.70978472706815,4.275768251104362,2.318942062776091,0.0,1.0,0.0,0.0,0.0,5.393685979074636,0.0,0.0,4.0,36.0,1
1.0,0.0,1.0,3.0,0.0,1.0,1.0,151.1,3.0,2.3064328227033717,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,22.0,1
1.0,1.0,0.0,3.0,0.0,0.0,1.0,139.2,1.0,1.959741996990768,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,10.0,1
3.46988667410108,1.0,1.0,3.0,0.0,1.0,1.0,134.13991455022756,0.5883522209831533,1.1767044419663066,0.0,0.0,0.0,0.0,0.0,2.411647779016847,1.0,1.0,4.0,30.588352220983154,1
9.20463117113389,0.0,1.0,9.0,0.0,1.0,1.0,229.5429348306392,9.20463117113389,3.3011577927834725,1.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,3.0,11.818524684535562,1
0.23579627978565476,1.0,1.0,5.0,0.0,1.0,0.0,166.98357962797857,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,5.0,32.02619958664285,1
1.0,0.0,0.0,2.0,1.0,1.0,1.0,158.88,1.0,1.4558013374962977,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,16.0,1
7.0,1.0,1.0,1.0,0.0,0.0,1.0,120.89927745000294,4.174282456888975,0.2752391810370083,1.0,1.0,0.0,0.0,0.0,3.2752391810370085,1.0,0.0,3.0,6.0,1
1.0,1.0,1.0,2.0,1.0,1.0,1.0,148.07634187773164,3.0,1.2905611353660253,1.0,0.0,0.0,0.0,0.0,4.709438864633975,0.0,1.0,3.0,15.41887772926795,1
1.0,0.0,0.0,3.0,1.0,1.0,1.0,161.91,7.0,3.5,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,11.0,1
14.329703039852955,1.0,0.0,2.0,0.0,0.0,0.0,272.32625,9.19151341718487,3.2606082285189126,1.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,8.0,1
0.0,0.0,0.0,2.0,1.0,1.0,1.0,161.79,7.0,3.3126390147463116,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,28.0,1
0.0,1.0,1.0,2.0,0.0,0.0,1.0,130.70111488893428,3.0997371255524104,0.4501314372237948,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,6.0,1
0.0,0.0,0.0,2.0,0.0,1.0,1.0,203.6530685077658,7.949426896175771,3.4747134480878854,1.0,0.0,0.0,1.0,0.0,4.949426896175771,0.0,1.0,1.0,9.797707584703085,1
1.4261212379522308,0.0,1.0,5.0,0.0,1.0,1.0,225.45464467903338,8.42612123795223,3.5,1.0,0.0,0.0,1.0,0.0,4.147757524095539,0.0,1.0,1.0,9.147757524095539,1
7.0,0.0,1.0,7.0,0.0,1.0,1.0,120.96103630077964,0.33527292067801007,0.16763646033900503,0.0,0.0,0.0,0.0,1.0,3.832363539660995,0.0,1.0,5.0,10.497090618982984,1
1.0,1.0,0.0,3.0,0.0,0.0,0.0,151.93455261422147,1.0,1.194351194636658,1.0,1.0,0.0,0.0,0.0,2.583053583909974,0.0,1.0,4.0,18.80564880536334,1
0.0,0.0,1.0,4.0,0.0,1.0,1.0,123.9354714386077,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.7959356714370787,1
0.0,1.0,0.0,2.0,1.0,0.0,1.0,158.95744939989865,7.0,0.678237213031688,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,31.869604644947188,1
0.0,1.0,0.0,2.0,1.0,0.0,1.0,161.12133744270045,7.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,28.913473438933817,1
1.0,1.0,0.0,3.0,0.0,1.0,1.0,145.81605505815838,1.0,1.9303984201693254,1.0,0.0,0.0,0.0,0.0,5.034800789915337,0.0,0.0,3.0,28.069601579830675,1
0.09536092127300355,1.0,1.0,3.0,1.0,0.0,0.0,198.72976823333326,2.5721655276380213,0.28608276381901065,1.0,1.0,1.0,1.0,0.0,3.0953609212730036,0.0,0.0,2.0,19.190721842546008,1
1.0,1.0,1.0,3.0,0.0,0.0,0.0,150.1967562542926,3.0,1.4500586394262251,1.0,1.0,1.0,0.0,0.0,4.675087959139338,0.0,0.0,2.0,16.0,1
7.662545721035771,1.0,1.0,2.0,1.0,1.0,1.0,121.55820483024026,0.0,1.987637163107313,0.0,1.0,0.0,0.0,0.0,4.662545721035771,1.0,0.0,4.0,19.975274326214628,1
14.612065366372319,0.0,1.0,3.0,0.0,1.0,1.0,149.6867267053211,7.129311544542561,3.5,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,14.0,1
13.0,0.0,1.0,7.0,0.0,1.0,1.0,167.3367969419824,1.1670498293600375,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,7.584674402760132,1
7.0,0.0,1.0,6.0,0.0,1.0,1.0,121.02566355206281,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.7888740574419626,1.0,1.0,4.0,11.0,1
6.2672783631054605,1.0,1.0,2.0,0.0,1.0,0.0,203.7279904347426,6.4950633248270115,1.6188291560337642,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,21.752468337586496,1
5.692236906112706,0.0,1.0,9.0,0.0,1.0,1.0,124.42591029538953,0.051293848981215584,0.9487061510187844,1.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,0.1594367355763465,1
1.0,1.0,0.0,2.0,1.0,1.0,1.0,159.14104375177857,1.9850707614285785,2.492535380714289,1.0,0.0,0.0,0.0,0.0,4.50746461928571,1.0,0.0,3.0,14.029858477142843,1
3.23157186128112,1.0,0.0,4.0,0.0,1.0,1.0,151.83389094578538,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.27894648266014,1.0,1.0,1.0,9.0,1
1.0,1.0,1.0,8.0,0.0,1.0,1.0,169.39183338475044,1.003203536966246,1.0,1.0,0.0,0.0,0.0,0.0,3.8360029474718718,0.0,0.0,5.0,35.33440117898875,1
0.0,1.0,0.0,2.0,0.0,0.0,1.0,129.16991617630237,1.8162830540432287,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,11.605427684681077,1
1.0,0.0,1.0,3.0,0.0,1.0,1.0,144.04224437375953,1.0,2.0,0.0,0.0,1.0,0.0,0.0,4.470059413069767,0.0,1.0,5.0,17.4101782392093,1
0.0,1.0,1.0,2.0,1.0,1.0,0.0,129.19545305664465,0.32273471677676624,0.0,0.0,1.0,0.0,0.0,0.0,3.8386326416116168,0.0,1.0,1.0,12.161367358388382,1
1.0,1.0,1.0,3.0,0.0,1.0,1.0,150.36962349378354,1.5719958782835928,1.4280041217164072,1.0,1.0,0.0,0.0,0.0,5.285997939141796,0.0,1.0,3.0,30.715987634850777,1
8.0,0.0,1.0,2.0,1.0,1.0,1.0,123.07,0.0,2.416296987899959,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,22.0,1
1.0,1.0,0.0,3.0,0.0,0.0,1.0,152.82166186849776,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.239839070209841,1.0,0.0,2.0,11.280482789370478,1
1.0,1.0,1.0,9.0,0.0,0.0,1.0,178.7494785606383,4.384400381224905,1.8461000953062263,0.0,1.0,1.0,0.0,0.0,3.1538999046937737,1.0,0.0,2.0,25.076600571837357,1
0.0,1.0,0.0,2.0,0.0,0.0,1.0,125.56686775982666,0.0,0.1492494697414739,1.0,1.0,0.0,0.0,1.0,3.850750530258526,1.0,1.0,1.0,0.23921938543649005,1
0.2681743677449133,1.0,0.0,8.0,0.0,0.0,1.0,197.26786824875418,1.7318256322550867,1.0,1.0,0.0,1.0,0.0,0.0,4.40226155161737,0.0,1.0,4.0,7.731825632255086,1
7.0,0.0,1.0,5.0,0.0,1.0,1.0,120.85276540695594,1.2778505473179256,0.3610747263410372,1.0,0.0,0.0,0.0,0.0,3.3610747263410374,0.0,1.0,5.0,11.638925273658963,1
0.0,0.0,0.0,2.0,0.0,1.0,1.0,201.1979947115378,7.591544418591518,3.295772209295759,1.0,0.0,0.0,1.0,0.0,4.591544418591518,0.0,1.0,2.0,8.36617767436607,1
0.0,1.0,0.0,2.0,0.0,0.0,1.0,127.04944525436498,0.6406055663333095,1.3203027831666547,1.0,1.0,1.0,0.0,0.0,3.6406055663333095,0.0,0.0,4.0,13.64060556633331,1
10.0,0.0,1.0,7.0,0.0,1.0,1.0,229.16728653063618,9.886639135668329,1.0,1.0,0.0,1.0,1.0,0.0,4.943319567834164,0.0,1.0,2.0,15.056680432165836,1
5.965327295773934,1.0,0.0,8.0,0.0,1.0,0.0,153.43642256112628,2.9306545915478672,1.0,1.0,1.0,1.0,0.0,0.0,5.017336352113033,0.0,1.0,2.0,14.791963774643602,1
17.648536622336547,0.0,1.0,10.0,1.0,1.0,1.0,124.11744755598458,2.743373940607363,0.0,1.0,0.0,0.0,0.0,0.0,3.608089437056091,0.0,1.0,2.0,0.03080111634704788,1
7.3028363078620195,0.0,1.0,2.0,0.0,1.0,1.0,121.15977148354195,0.0,1.605672615724039,0.0,0.0,0.0,0.0,0.0,4.3028363078620195,1.0,1.0,5.0,19.211345231448078,1
7.0,1.0,1.0,2.0,0.0,0.0,1.0,113.8642319833948,0.0,0.19343534295648257,1.0,1.0,0.0,0.0,0.0,3.386870685912965,0.0,1.0,3.0,7.613129314087034,1
7.0,1.0,1.0,2.0,0.0,0.0,1.0,119.81076536529905,2.5094686312062384,1.0,1.0,0.0,0.0,0.0,1.0,3.716991037487497,0.0,0.0,3.0,14.0,1
0.7401718620597005,1.0,1.0,2.0,0.0,0.0,1.0,186.90172609931432,8.2598281379403,2.5906015172089516,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,3.0,29.2598281379403,1
1.0,1.0,1.0,3.0,1.0,1.0,0.0,147.76027632809482,2.7721722176270327,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,7.227827782372968,1
1.0,1.0,0.0,3.0,0.0,1.0,1.0,140.48949282189042,1.0,1.1043100557333836,1.0,0.0,0.0,0.0,0.0,2.3129301672001503,0.0,1.0,4.0,12.582759777066466,1
1.0,1.0,1.0,7.0,0.0,1.0,1.0,164.9027165301346,3.0,2.0,1.0,0.0,0.0,0.0,0.0,4.297287204281327,1.0,0.0,4.0,10.297287204281327,1
7.229993753963241,1.0,1.0,2.0,1.0,1.0,1.0,123.32800249841469,2.7700062460367594,1.7700062460367594,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,1.2499929838099446,1
7.0,1.0,1.0,4.0,0.0,1.0,1.0,120.6648010370972,1.1773920558675375,1.0,0.0,1.0,0.0,0.0,0.0,3.5886960279337687,0.0,0.0,1.0,14.0,1
5.759468414819851,1.0,0.0,8.0,0.0,1.0,0.0,153.2964385220775,2.518936829639703,1.0,1.0,1.0,1.0,0.0,0.0,5.120265792590074,0.0,1.0,2.0,13.556810488919108,1
0.0,0.0,0.0,2.0,1.0,1.0,0.0,123.19,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,5.0,0.1594367355763465,1
1.0,1.0,0.0,3.0,1.0,1.0,0.0,148.9904361189271,1.0,1.1739353154517145,1.0,1.0,0.0,0.0,0.0,4.173935315451715,0.0,1.0,5.0,15.34787063090343,1
1.0,0.0,0.0,7.0,0.0,1.0,1.0,172.44100336000585,1.653815738177566,1.326907869088783,1.0,1.0,0.0,0.0,1.0,4.490361803633174,0.0,1.0,3.0,23.634539345443915,1
1.0,1.0,1.0,5.0,1.0,1.0,1.0,145.3541099571136,2.648700894498699,2.0,1.0,1.0,0.0,0.0,0.0,4.1756495527506505,0.0,0.0,4.0,13.702598211002602,1
1.0,1.0,0.0,3.0,1.0,0.0,0.0,209.29022664849458,3.396992162207474,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,5.0,20.221054864547682,1
16.468950912126584,1.0,0.0,4.0,0.0,1.0,1.0,174.7523341658524,7.374732117164557,3.109207573227848,1.0,0.0,0.0,0.0,0.0,4.843683029291139,0.0,0.0,3.0,14.062098175746835,1
1.0,1.0,0.0,3.0,1.0,1.0,1.0,148.26623663362673,2.475901894795184,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,14.0,1
19.639525494858447,1.0,0.0,7.0,1.0,1.0,1.0,272.32625,6.918576484575338,2.959288242287669,1.0,0.0,0.0,0.0,0.0,3.360474505141554,0.0,1.0,4.0,8.360474505141553,1
0.6712708252291325,1.0,1.0,2.0,1.0,1.0,1.0,147.9859947693801,2.0,0.6712708252291325,1.0,1.0,1.0,0.0,0.0,4.342541650458265,0.0,0.0,2.0,24.671270825229133,1
0.0,1.0,1.0,1.0,0.0,1.0,1.0,124.11789015187746,0.5412878839635313,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.1594367355763465,1
0.9187703651933273,1.0,1.0,2.0,0.0,1.0,1.0,159.7388253300718,4.67508146077331,1.0,1.0,0.0,0.0,0.0,0.0,4.918770365193327,0.0,1.0,3.0,35.431392556353295,1
16.95549077292658,1.0,1.0,7.0,1.0,1.0,1.0,229.58392904521642,3.051927431585656,3.0037091022561184,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,4.0,31.037091022561185,1
1.0,1.0,1.0,3.0,1.0,0.0,0.0,154.19751939682774,1.3124030158611986,1.0,0.0,1.0,0.0,0.0,1.0,4.843798492069401,0.0,1.0,1.0,13.1562015079306,1
8.0,0.0,1.0,5.0,0.0,1.0,1.0,148.6176841987927,3.011579006036519,2.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,9.965262981890444,1
7.022720067433553,0.0,0.0,3.0,0.0,1.0,1.0,120.90703053958747,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,10.886399662832236,1
0.0,1.0,1.0,7.0,0.0,1.0,1.0,128.10566555115403,0.4123637921839207,0.20618189609196036,0.0,1.0,0.0,0.0,0.0,3.7938181039080394,1.0,1.0,2.0,7.793818103908039,1
1.0,1.0,1.0,3.0,0.0,0.0,1.0,137.89896990144112,1.0,1.6594229620819976,1.0,0.0,1.0,0.0,0.0,2.681154075836005,1.0,0.0,4.0,30.318845924163995,1
1.0,1.0,0.0,5.0,0.0,1.0,1.0,222.9548323930154,5.311228201004338,3.2889035251255425,1.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,4.0,7.844385899497831,1
1.0,1.0,1.0,3.0,1.0,0.0,0.0,154.26,1.0,1.8661015453778347,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,13.0,1
1.0,1.0,1.0,3.0,0.0,0.0,1.0,169.43165547157236,7.55280239190256,2.77640119595128,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,35.710560478380515,1
1.0,1.0,0.0,4.0,1.0,1.0,1.0,146.26855506662667,1.532318787515123,1.467681212484877,1.0,1.0,0.0,0.0,0.0,4.467681212484877,0.0,1.0,3.0,28.532318787515123,1
0.0,1.0,0.0,2.0,0.0,0.0,0.0,127.0724596929543,0.0,0.3806100306334981,1.0,1.0,0.0,0.0,0.0,2.3806100306334983,0.0,1.0,3.0,20.28366018380099,1
13.467142855216947,1.0,1.0,5.0,1.0,0.0,1.0,237.72922143306843,7.121666668913562,3.2944047620652546,1.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,4.0,33.94404762065255,1
1.0,0.0,1.0,7.0,0.0,1.0,1.0,163.9890668568611,3.0,1.572513545909732,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,3.0,9.572513545909732,1
0.0,1.0,0.0,2.0,0.0,0.0,1.0,127.35808962810357,0.0,0.6697153324979156,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,12.339430664995831,1
1.0,1.0,1.0,2.0,0.0,1.0,1.0,152.2706299502183,1.0,1.435768183315464,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,9.564231816684536,1
4.850574528015116,1.0,1.0,7.0,0.0,1.0,1.0,146.15816102847108,1.448276415954652,1.0,1.0,0.0,0.0,0.0,0.0,4.850574528015116,0.0,1.0,5.0,12.298850943969768,1
0.20152837800631285,1.0,1.0,2.0,0.0,0.0,1.0,145.69466155291926,6.9923581099684355,2.5969432439873743,1.0,1.0,0.0,0.0,0.0,4.201528378006313,0.0,0.0,3.0,34.39541486598106,1
0.9344330387534414,0.0,0.0,8.0,0.0,1.0,1.0,159.22818133241722,3.868866077506883,1.0,1.0,0.0,1.0,0.0,0.0,5.401649558130162,0.0,0.0,2.0,17.131133922493117,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,123.50999999999999,0.0,0.6890876537482297,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,3.0,-0.42668286575304626,1
7.0,0.0,1.0,7.0,0.0,1.0,1.0,120.95512758824201,0.35345357463993965,0.8232732126800302,0.0,0.0,0.0,0.0,0.0,3.8232732126800304,0.0,1.0,5.0,10.46981963804009,1
1.0,1.0,0.0,4.0,1.0,0.0,1.0,184.33950383554355,5.775237229479954,2.6657139610549825,1.0,0.0,1.0,0.0,1.0,5.2219046536849945,0.0,1.0,3.0,12.443809307369989,1
15.220483298575937,0.0,0.0,2.0,0.0,1.0,0.0,272.32625,9.220483298575937,3.110241649287968,1.0,1.0,1.0,0.0,1.0,5.1102416492879685,0.0,0.0,1.0,8.220483298575937,1
1.0,0.0,1.0,3.0,1.0,1.0,1.0,148.08717242117982,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.491899801330266,1.0,0.0,4.0,23.048601192018403,1
0.8183804247795352,1.0,0.0,3.0,0.0,0.0,1.0,135.6658418283201,1.3632391504409296,1.6367608495590704,1.0,0.0,0.0,0.0,0.0,4.818380424779535,0.0,1.0,1.0,10.08971745132279,1
1.919722281829267,1.0,0.0,7.0,1.0,0.0,1.0,124.06729442417804,1.919722281829267,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,-0.15561558480055165,1
1.0,1.0,1.0,2.0,0.0,0.0,1.0,155.87798825550811,4.55965350545145,1.1100866236371374,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,10.110086623637137,1
0.9919627472386433,1.0,1.0,7.0,0.0,0.0,1.0,150.45381131537377,2.0,0.9919627472386433,1.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,4.0,32.02411175828407,1
7.705932537823222,1.0,1.0,2.0,1.0,0.0,0.0,122.64359364841373,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.294067462176778,1.0,1.0,4.0,6.0,1
0.0,0.0,0.0,2.0,1.0,1.0,1.0,203.25,7.0,3.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,9.0,1
0.0,0.0,0.0,6.0,0.0,1.0,1.0,123.83189927893794,3.234636636141959,1.0,1.0,0.0,0.0,0.0,0.0,3.765363363858041,1.0,0.0,1.0,0.1594367355763465,1
7.0,1.0,1.0,7.0,1.0,0.0,1.0,120.54145264364172,1.4939473181594936,0.7469736590797468,1.0,0.0,0.0,0.0,1.0,3.253026340920253,0.0,1.0,4.0,8.0,1
1.0,0.0,0.0,7.0,0.0,1.0,1.0,148.67,4.0,1.8655623831722035,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,24.0,1
13.897157407842524,1.0,1.0,5.0,0.0,1.0,1.0,171.76578703921263,1.0,1.8971574078425233,0.0,0.0,0.0,0.0,0.0,3.8971574078425233,0.0,1.0,3.0,6.897157407842523,1
12.503820785517433,0.0,0.0,2.0,0.0,1.0,1.0,176.27171543171195,7.125955196379358,0.4408431873277539,1.0,1.0,1.0,1.0,1.0,3.2519103927587167,0.0,0.0,1.0,16.748089607241283,1
13.0,1.0,1.0,4.0,1.0,0.0,1.0,147.28,0.0,0.020848444899384422,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,1
20.0,1.0,1.0,6.0,0.0,1.0,1.0,124.4671005092873,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.3261611017299955,1.0,1.0,2.0,0.1594367355763465,1
2.0,0.0,1.0,8.0,0.0,1.0,1.0,221.69,9.0,3.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,8.0,1
7.7296943585393745,1.0,1.0,4.0,1.0,0.0,1.0,163.91486400585023,2.027011867945446,1.0,1.0,1.0,1.0,0.0,1.0,2.310823443378795,0.0,1.0,3.0,31.37835311324241,1
1.0,0.0,0.0,4.0,1.0,1.0,0.0,146.3717626000767,2.9705487514381868,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,28.35296749904121,1
16.78272548192579,1.0,0.0,4.0,0.0,1.0,1.0,150.71138960180582,4.623032690765611,2.014395431728507,1.0,0.0,0.0,0.0,0.0,3.405758172691403,0.0,0.0,2.0,10.434549036148416,1
0.396849879877053,1.0,1.0,4.0,0.0,1.0,1.0,182.02272387507216,0.396849879877053,0.793699759754106,1.0,1.0,1.0,1.0,0.0,3.396849879877053,1.0,0.0,3.0,21.206300240245895,1
0.31746754046227843,1.0,0.0,2.0,1.0,0.0,1.0,158.0654110547107,3.0,0.31746754046227843,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,3.0,11.317467540462278,1
